S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,t,Exercise,ExerciseMode
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-18897.4, -16410.2]","(-23961.9, -21836.85]","(-23667.0, -22600.6]","(-13246.4, -11318.45]","(-8587.25, -7542.0]","(-32690.4, -32690.0]","(-17272.65, -16063.6]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",3.96,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-18897.4, -16410.2]","(-23961.9, -21836.85]","(-23667.0, -22600.6]","(-13246.4, -11318.45]","(-8587.25, -7542.0]","(-32689.2, -32688.8]","(-17272.65, -16063.6]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",3.9899999999999998,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-18897.4, -16410.2]","(-23961.9, -21836.85]","(-23667.0, -22600.6]","(-13246.4, -11318.45]","(-8587.25, -7542.0]","(-32690.4, -32690.0]","(-17272.65, -16063.6]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.02,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-18897.4, -16410.2]","(-23961.9, -21836.85]","(-23667.0, -22600.6]","(-13246.4, -11318.45]","(-8587.25, -7542.0]","(-32691.2, -32690.8]","(-17272.65, -16063.6]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.05,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-18897.4, -16410.2]","(-23961.9, -21836.85]","(-23667.0, -22600.6]","(-13246.4, -11318.45]","(-8587.25, -7542.0]","(-32691.2, -32690.8]","(-17272.65, -16063.6]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.08,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-18897.4, -16410.2]","(-23961.9, -21836.85]","(-22600.6, -21534.2]","(-13246.4, -11318.45]","(-8587.25, -7542.0]","(-32690.4, -32690.0]","(-17272.65, -16063.6]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.109999999999999,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-18897.4, -16410.2]","(-23961.9, -21836.85]","(-22600.6, -21534.2]","(-13246.4, -11318.45]","(-8587.25, -7542.0]","(-32690.4, -32690.0]","(-17272.65, -16063.6]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.14,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-18897.4, -16410.2]","(-23961.9, -21836.85]","(-22600.6, -21534.2]","(-13246.4, -11318.45]","(-8587.25, -7542.0]","(-32690.4, -32690.0]","(-17272.65, -16063.6]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.17,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-18897.4, -16410.2]","(-23961.9, -21836.85]","(-22600.6, -21534.2]","(-13246.4, -11318.45]","(-8587.25, -7542.0]","(-32690.4, -32690.0]","(-17272.65, -16063.6]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.2,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-18897.4, -16410.2]","(-23961.9, -21836.85]","(-22600.6, -21534.2]","(-13246.4, -11318.45]","(-8587.25, -7542.0]","(-32690.4, -32690.0]","(-17272.65, -16063.6]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.2299999999999995,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-18897.4, -16410.2]","(-23961.9, -21836.85]","(-22600.6, -21534.2]","(-13246.4, -11318.45]","(-8587.25, -7542.0]","(-32690.4, -32690.0]","(-17272.65, -16063.6]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.26,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(16850.0, 18441.7]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-18897.4, -16410.2]","(-23961.9, -21836.85]","(-22600.6, -21534.2]","(-13246.4, -11318.45]","(-8587.25, -7542.0]","(-32690.4, -32690.0]","(-17272.65, -16063.6]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.29,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(18441.7, 20033.4]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-18897.4, -16410.2]","(-23961.9, -21836.85]","(-22600.6, -21534.2]","(-13246.4, -11318.45]","(-8587.25, -7542.0]","(-32691.2, -32690.8]","(-17272.65, -16063.6]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.32,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(18441.7, 20033.4]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-18897.4, -16410.2]","(-23961.9, -21836.85]","(-22600.6, -21534.2]","(-13246.4, -11318.45]","(-8587.25, -7542.0]","(-32690.4, -32690.0]","(-17272.65, -16063.6]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.35,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(18441.7, 20033.4]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-18897.4, -16410.2]","(-23961.9, -21836.85]","(-22600.6, -21534.2]","(-13246.4, -11318.45]","(-8587.25, -7542.0]","(-32691.2, -32690.8]","(-17272.65, -16063.6]","(-9332.0, -7843.4]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.38,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(18441.7, 20033.4]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-18897.4, -16410.2]","(-23961.9, -21836.85]","(-22600.6, -21534.2]","(-13246.4, -11318.45]","(-8587.25, -7542.0]","(-32691.2, -32690.8]","(-17272.65, -16063.6]","(-10820.6, -9332.0]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.41,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(18441.7, 20033.4]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-18897.4, -16410.2]","(-23961.9, -21836.85]","(-22600.6, -21534.2]","(-13246.4, -11318.45]","(-8587.25, -7542.0]","(-32690.4, -32690.0]","(-17272.65, -16063.6]","(-10820.6, -9332.0]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.4399999999999995,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(18441.7, 20033.4]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-18897.4, -16410.2]","(-23961.9, -21836.85]","(-22600.6, -21534.2]","(-13246.4, -11318.45]","(-8587.25, -7542.0]","(-32690.4, -32690.0]","(-17272.65, -16063.6]","(-10820.6, -9332.0]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.47,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(18441.7, 20033.4]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-18897.4, -16410.2]","(-23961.9, -21836.85]","(-22600.6, -21534.2]","(-11318.45, -9390.5]","(-8587.25, -7542.0]","(-32691.2, -32690.8]","(-17272.65, -16063.6]","(-10820.6, -9332.0]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.5,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(18441.7, 20033.4]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-18897.4, -16410.2]","(-23961.9, -21836.85]","(-22600.6, -21534.2]","(-11318.45, -9390.5]","(-8587.25, -7542.0]","(-32690.4, -32690.0]","(-17272.65, -16063.6]","(-10820.6, -9332.0]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.53,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(18441.7, 20033.4]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-18897.4, -16410.2]","(-23961.9, -21836.85]","(-22600.6, -21534.2]","(-11318.45, -9390.5]","(-8587.25, -7542.0]","(-32690.4, -32690.0]","(-17272.65, -16063.6]","(-10820.6, -9332.0]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.56,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(18441.7, 20033.4]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-18897.4, -16410.2]","(-23961.9, -21836.85]","(-22600.6, -21534.2]","(-11318.45, -9390.5]","(-8587.25, -7542.0]","(-32690.4, -32690.0]","(-17272.65, -16063.6]","(-10820.6, -9332.0]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.59,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(18441.7, 20033.4]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-18897.4, -16410.2]","(-23961.9, -21836.85]","(-22600.6, -21534.2]","(-11318.45, -9390.5]","(-8587.25, -7542.0]","(-32690.4, -32690.0]","(-17272.65, -16063.6]","(-10820.6, -9332.0]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.62,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(18441.7, 20033.4]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-18897.4, -16410.2]","(-23961.9, -21836.85]","(-22600.6, -21534.2]","(-11318.45, -9390.5]","(-8587.25, -7542.0]","(-32689.2, -32688.8]","(-17272.65, -16063.6]","(-10820.6, -9332.0]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.6499999999999995,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(18441.7, 20033.4]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-16410.2, -13923.0]","(-23961.9, -21836.85]","(-22600.6, -21534.2]","(-11318.45, -9390.5]","(-8587.25, -7542.0]","(-32689.2, -32688.8]","(-17272.65, -16063.6]","(-10820.6, -9332.0]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.68,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(18441.7, 20033.4]","(24237.7, 27080.8]","(-7942.4, -5894.45]","(-16410.2, -13923.0]","(-23961.9, -21836.85]","(-22600.6, -21534.2]","(-11318.45, -9390.5]","(-8587.25, -7542.0]","(-32689.2, -32688.8]","(-17272.65, -16063.6]","(-10820.6, -9332.0]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.71,7,1
"(-9490.32, -8913.0]","(-17664.85, -16448.5]","(-20456.1, -19579.15]","(-16191.8, -15064.2]","(-14926.9, -13423.35]","(-27694.8, -27426.7]","(-8702.2, -7021.4]","(18441.7, 20033.4]","(21394.6, 24237.7]","(-7942.4, -5894.45]","(-16410.2, -13923.0]","(-23961.9, -21836.85]","(-22600.6, -21534.2]","(-11318.45, -9390.5]","(-8587.25, -7542.0]","(-32690.4, -32690.0]","(-17272.65, -16063.6]","(-10820.6, -9332.0]","(-7289.0, -5396.6]","(-28945.7, -28669.6]","(-16751.8, -16042.5]","(31832.3, 32767.0]","(-7597.9, -7262.55]","(-20469.3, -19157.6]","(-9934.276, -8135.2]","(-24244.6, -23083.25]","(-16903.1, -16061.95]","(-20713.0, -19627.0]","(12137.8, 13388.6]",4.74,7,1
